,Etv5,Ddit4,Nefl,Nanog,Ifitm1,Sox2,Sall4,Tcf7,Slc7a3,Otx2,Cldn4,Pim1,Pou5f1,Col18a1,Sgce,Tdgf1,Dnmt3b,Sparc,Tfb1m,Id3,Stat3,Nodal,Esrrb,Pim2,1190005I06Rik,Tdh,1700019D03Rik,Schip1,Galk1,Mycn,Fxyd6,Gbx2,Tspan17,Spry4,Ifitm3,Slc7a7,Upp1,Cds1,Nptx2,Sdc4,Fgfbp1,Klf6,Slc2a3,Nr5a2
cell_1546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6621413,0.0,0.0,0.0,1.6621413,2.62552,2.8949358,0.0,1.6621413,1.6621413,0.0,0.0,0.0,1.6621413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6621413,0.0,0.0,0.0,0.0,0.0,1.6621413,1.6621413,0.0
cell_1547,0.0,0.0,0.0,0.0,0.0,0.0,2.1995482,0.0,0.0,0.0,0.0,0.0,1.6115295,2.5673623,0.0,0.0,0.0,3.0470119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6115295,0.0,0.0,0.0,0.0,1.6115295,0.0,0.0,1.6115295,2.1995482,0.0,0.0,2.8356736,0.0
cell_1548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4271088,0.0,0.0,1.5525367,0.0,0.0,2.1337965,2.976406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1337965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5525367,1.5525367,3.2982066,0.0
cell_1549,0.0,0.0,0.0,0.0,1.9538337,0.0,0.0,1.3932309,1.3932309,0.0,1.3932309,1.3932309,2.3109033,1.3932309,0.0,1.9538337,2.3109033,0.0,0.0,1.9538337,0.0,0.0,0.0,1.3932309,0.0,1.3932309,0.0,1.3932309,0.0,0.0,0.0,0.0,0.0,2.3109033,0.0,0.0,0.0,0.0,0.0,1.3932309,0.0,2.3109033,1.3932309,0.0
cell_1550,0.0,0.0,0.0,0.0,2.0736494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0736494,0.0,0.0,2.0736494,2.0736494,3.084722,0.0,2.0736494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0736494,0.0
cell_1551,0.0,1.2777209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1708071,0.0,0.0,2.4295533,1.2777209,0.0,2.4295533,4.103212,0.0,1.2777209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2777209,0.0,3.0776632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2777209,0.0,0.0,3.2915506,0.0
cell_1552,0.0,0.0,0.0,0.0,0.0,1.5058564,1.5058564,0.0,0.0,0.0,0.0,0.0,3.0932255,2.0814426,1.5058564,0.0,0.0,1.5058564,1.5058564,2.4444351,0.0,0.0,0.0,1.5058564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5058564,0.0,1.5058564,1.5058564,0.0
cell_1553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7751938,2.3798099,0.0,1.7751938,1.7751938,2.753933,0.0,0.0,0.0,0.0,1.7751938,0.0,0.0,0.0,0.0,0.0,1.7751938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_1554,0.0,0.0,0.0,0.0,0.0,1.6754079,1.6754079,0.0,0.0,0.0,0.0,0.0,1.6754079,0.0,0.0,1.6754079,1.6754079,3.4463878,0.0,1.6754079,0.0,0.0,0.0,1.6754079,0.0,1.6754079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6754079,0.0,0.0,1.6754079,0.0,0.0,1.6754079,0.0,1.6754079,1.6754079,0.0
cell_1555,0.0,1.6195762,1.6195762,0.0,0.0,0.0,1.6195762,0.0,1.6195762,0.0,0.0,0.0,3.0565803,2.5766382,0.0,1.6195762,1.6195762,0.0,0.0,0.0,0.0,0.0,0.0,1.6195762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.208483,0.0,0.0,0.0,2.208483,0.0,0.0,1.6195762,0.0,0.0
cell_1556,0.0,0.0,1.2969865,0.0,0.0,0.0,0.0,1.2969865,0.0,0.0,1.8431671,0.0,2.453848,1.8431671,0.0,0.0,0.0,2.6596494,0.0,1.2969865,0.0,1.2969865,0.0,1.2969865,0.0,0.0,0.0,1.2969865,0.0,0.0,0.0,1.2969865,0.0,0.0,1.2969865,0.0,1.2969865,0.0,0.0,1.2969865,0.0,1.8431671,2.194417,0.0
cell_1557,0.0,0.0,0.0,0.0,2.6463318,2.0216942,0.0,0.0,0.0,0.0,0.0,0.0,2.0216942,0.0,0.0,0.0,0.0,2.0216942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0216942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_1558,0.0,0.0,0.0,0.0,2.5435333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5909041,0.0,0.0,3.4739978,0.0,0.0,0.0,0.0,0.0,1.5909041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5909041,0.0,1.5909041,0.0,0.0,2.5435333,0.0,2.17661,1.5909041,0.0
cell_1559,0.0,0.0,0.0,0.0,1.8067974,0.0,0.0,0.0,0.0,0.0,1.8067974,0.0,1.8067974,0.0,0.0,0.0,1.8067974,3.0616903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8067974,0.0,0.0,0.0,0.0,1.8067974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.414289,3.8462718,0.0
cell_1560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8931552,2.247118,1.8931552,0.0,0.0,1.8931552,1.8931552,0.0,1.340288,0.0,0.0,0.0,1.340288,0.0,0.0,0.0,0.0,0.0,1.340288,0.0,0.0,0.0,0.0,0.0,1.340288,0.0,0.0,0.0,0.0,0.0,1.8931552,2.8859656,0.0
cell_1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3288069,2.2994144,0.0,0.0,2.6708684,0.0,2.2994144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2994144,4.2233615,0.0
cell_1562,0.0,0.0,1.376322,0.0,0.0,0.0,0.0,0.0,1.9345051,0.0,0.0,0.0,1.376322,2.2906063,0.0,0.0,1.376322,2.2906063,0.0,1.376322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9345051,0.0,2.2906063,0.0,0.0,0.0,1.376322,1.376322,0.0,0.0,0.0,1.376322,0.0,1.376322,1.9345051,0.0
cell_1563,1.2916257,1.2916257,0.0,0.0,1.2916257,1.2916257,1.2916257,0.0,1.2916257,1.2916257,2.1878579,0.0,2.6527832,2.1878579,0.0,1.8369551,0.0,2.9689202,1.2916257,0.0,0.0,1.2916257,0.0,1.2916257,0.0,1.2916257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8369551,1.2916257,1.2916257,1.2916257,0.0,0.0,1.2916257,1.2916257,1.2916257,2.1878579,0.0
cell_1564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7121657,0.0,0.0,1.7121657,0.0,0.0,0.0,0.0,1.7121657,2.9530227,0.0,1.7121657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7121657,0.0,0.0,0.0,0.0,1.7121657,0.0,0.0,0.0,0.0
cell_1565,0.0,1.3768474,0.0,0.0,1.3768474,0.0,2.2912378,0.0,0.0,0.0,0.0,0.0,2.760766,2.5533094,0.0,1.3768474,1.3768474,0.0,0.0,1.3768474,0.0,1.9351063,0.0,1.3768474,0.0,0.0,1.9351063,0.0,2.2912378,0.0,1.9351063,0.0,0.0,0.0,1.9351063,0.0,0.0,0.0,0.0,1.3768474,1.3768474,1.3768474,2.932491,0.0
cell_1566,0.0,0.0,0.0,0.0,0.0,1.5494099,1.5494099,0.0,0.0,0.0,0.0,0.0,2.1302989,1.5494099,0.0,0.0,1.5494099,0.0,0.0,2.9726403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1302989,0.0,0.0
cell_1567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3866504,0.0,2.3030124,0.0,1.3866504,2.9448888,0.0,0.0,2.5653875,3.3326623,0.0,2.7730339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3866504,3.6893423,0.0
cell_1568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3592222,2.3592222,0.0,1.756367,0.0,1.756367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.756367,0.0,0.0,2.7326827,0.0,1.756367,0.0,0.0,0.0,0.0,1.756367,0.0,0.0,0.0,0.0,0.0,0.0,1.756367,0.0
cell_1569,0.0,0.0,3.600219,0.0,2.094484,0.0,0.0,0.0,2.7240877,0.0,0.0,2.094484,2.094484,0.0,2.094484,0.0,2.094484,2.7240877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.094484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.094484,0.0
cell_1570,0.0,0.0,1.8047807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8047807,0.0,2.7872257,1.8047807,0.0,1.8047807,3.05939,2.412092,0.0,0.0,0.0,1.8047807,1.8047807,1.8047807,1.8047807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8047807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_1571,0.0,0.0,0.0,0.0,1.6077315,0.0,0.0,0.0,0.0,0.0,1.6077315,0.0,2.8312054,2.1953285,0.0,0.0,0.0,3.0424907,0.0,0.0,0.0,1.6077315,0.0,2.1953285,0.0,1.6077315,0.0,0.0,1.6077315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6077315
cell_1572,0.0,0.0,1.3411533,0.0,1.8941507,0.0,1.3411533,0.0,0.0,0.0,0.0,0.0,1.8941507,2.248166,0.0,0.0,2.7158368,3.4675455,0.0,2.248166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3411533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3411533,0.0,1.8941507,3.2737827,0.0
cell_1573,0.0,0.0,2.0995014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0995014,1.5219282,0.0,0.0,0.0,0.0,0.0,2.9394395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46327,0.0,2.0995014,1.5219282,0.0
cell_1574,1.4156519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2563014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4156519,0.0,0.0,0.0,0.0,0.0,0.0,2.3377123,1.4156519,0.0,0.0
cell_1575,0.0,0.0,0.0,0.0,2.3924837,0.0,2.3924837,0.0,0.0,0.0,0.0,0.0,2.6570501,2.0317063,0.0,2.0317063,1.4617599,2.8660634,0.0,1.4617599,0.0,0.0,0.0,0.0,1.4617599,0.0,0.0,0.0,1.4617599,0.0,0.0,0.0,0.0,1.4617599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4617599,0.0
cell_1576,1.3565683,0.0,0.0,0.0,1.3565683,0.0,1.3565683,0.0,1.9118645,0.0,0.0,0.0,1.9118645,2.735291,1.3565683,1.3565683,2.9067411,2.2668064,0.0,0.0,0.0,0.0,0.0,1.3565683,1.3565683,0.0,0.0,0.0,1.3565683,1.3565683,1.3565683,0.0,0.0,0.0,1.9118645,1.3565683,1.3565683,0.0,0.0,0.0,0.0,0.0,3.2938206,0.0
cell_1577,2.561779,0.0,0.0,0.0,0.0,1.9429666,0.0,0.0,0.0,0.0,0.0,0.0,1.3837192,1.9429666,0.0,1.3837192,1.9429666,0.0,0.0,0.0,0.0,0.0,0.0,1.3837192,1.3837192,0.0,0.0,0.0,0.0,1.3837192,1.3837192,0.0,0.0,0.0,0.0,1.3837192,1.3837192,0.0,0.0,0.0,0.0,1.3837192,1.9429666,1.3837192
cell_1578,2.2688787,0.0,0.0,0.0,1.6741532,0.0,1.6741532,0.0,0.0,0.0,0.0,0.0,2.2688787,0.0,0.0,1.6741532,2.6392593,1.6741532,0.0,1.6741532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6741532,0.0,0.0,0.0,0.0,2.2688787,2.2688787,1.6741532,0.0,0.0,0.0,0.0,0.0,1.6741532,0.0
cell_1579,1.3739637,0.0,1.3739637,0.0,1.9318056,0.0,1.3739637,0.0,0.0,0.0,1.3739637,0.0,2.28777,2.928838,0.0,0.0,1.3739637,1.9318056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3739637,0.0,0.0,0.0,0.0,0.0,1.9318056,0.0,0.0,1.3739637,1.3739637,0.0,0.0,0.0
cell_1580,1.8037745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2630703,0.0,2.1527834,1.8037745,0.0,0.0,1.8037745,3.058242,0.0,1.2630703,0.0,1.2630703,0.0,0.0,0.0,0.0,1.2630703,0.0,1.2630703,0.0,1.2630703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2630703,0.0,2.4109955,3.5255194,0.0
cell_1581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4129152,0.0,0.0,0.0,1.8055363,2.4129152,0.0,0.0,2.4129152,2.4129152,0.0,1.8055363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8055363,1.8055363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_1582,0.0,0.0,1.9312071,0.0,0.0,0.0,0.0,0.0,1.9312071,0.0,0.0,0.0,3.2023938,1.9312071,0.0,1.9312071,1.9312071,2.5491061,0.0,1.9312071,0.0,0.0,0.0,1.9312071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9312071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5491061,0.0,0.0,2.5491061,0.0
cell_1583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7303958,0.0,0.0,0.0,1.7303958,2.3307617,0.0,0.0,0.0,2.0749729,0.0,1.2003994,1.2003994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2003994,0.0,0.0,0.0,0.0,0.0,1.2003994,0.0,0.0,0.0,0.0,0.0,0.0,2.0749729,2.8478181,0.0
cell_1584,0.0,0.0,0.0,0.0,2.071848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3589134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.071848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_1585,0.0,0.0,1.29208,0.0,0.0,0.0,1.29208,0.0,1.29208,0.0,1.29208,1.29208,2.1884139,1.8374817,0.0,1.29208,0.0,2.9695144,0.0,0.0,1.29208,0.0,0.0,1.8374817,0.0,0.0,0.0,0.0,1.29208,0.0,0.0,0.0,0.0,2.1884139,0.0,1.8374817,1.29208,0.0,0.0,0.0,0.0,2.1884139,1.29208,0.0
cell_1586,0.0,0.0,2.1455686,0.0,2.1455686,0.0,0.0,0.0,1.5630692,0.0,1.5630692,1.5630692,1.5630692,0.0,0.0,1.5630692,1.5630692,2.1455686,2.1455686,2.5112522,0.0,3.6567307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1455686,0.0,2.1455686,0.0,0.0,0.0,0.0,1.5630692,1.5630692,1.5630692,0.0
cell_1587,0.0,0.0,0.0,0.0,1.798016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4047186,1.798016,0.0,1.798016,2.4047186,0.0,1.798016,1.798016,0.0,0.0,0.0,2.4047186,0.0,0.0,1.798016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.798016,1.798016,0.0,0.0,0.0,0.0,0.0,0.0,2.4047186,0.0
cell_1588,0.0,0.0,0.0,0.0,0.0,1.2364166,0.0,0.0,0.0,1.2364166,1.2364166,1.2364166,0.0,1.2364166,0.0,1.7726625,1.7726625,2.7510788,0.0,0.0,0.0,1.2364166,0.0,1.2364166,0.0,0.0,0.0,0.0,1.2364166,1.2364166,0.0,0.0,0.0,0.0,0.0,0.0,1.2364166,0.0,0.0,1.2364166,0.0,1.7726625,0.0,0.0
cell_1589,0.0,0.0,0.0,0.0,0.0,0.0,1.6405234,0.0,2.2317052,0.0,1.6405234,1.6405234,2.8696856,1.6405234,0.0,1.6405234,2.2317052,2.2317052,0.0,0.0,0.0,0.0,0.0,2.2317052,0.0,0.0,0.0,0.0,1.6405234,1.6405234,0.0,0.0,0.0,1.6405234,1.6405234,0.0,0.0,0.0,0.0,0.0,1.6405234,0.0,0.0,0.0
cell_1590,0.0,0.0,0.0,0.0,1.6483233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2403386,1.6483233,0.0,0.0,0.0,1.6483233,1.6483233,1.6483233,0.0,1.6483233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6483233,0.0,0.0,0.0,1.6483233,0.0,1.6483233,0.0,0.0,0.0,0.0,1.6483233,2.2403386,0.0
cell_1591,0.0,0.0,0.0,0.0,1.4517238,0.0,1.4517238,0.0,1.4517238,2.380602,0.0,0.0,3.0263982,2.0203466,0.0,0.0,2.380602,0.0,0.0,2.0203466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4517238,0.0,0.0,0.0,1.4517238,0.0,0.0,0.0,0.0
cell_1592,0.0,0.0,2.3403914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3403914,0.0,0.0,0.0,0.0,2.3403914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3403914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.984196,0.0,0.0
cell_1593,1.851578,0.0,0.0,0.0,1.851578,1.851578,0.0,0.0,1.851578,0.0,0.0,0.0,2.4629784,1.851578,0.0,2.839639,0.0,0.0,0.0,3.1126018,0.0,1.851578,0.0,0.0,0.0,0.0,0.0,0.0,1.851578,0.0,0.0,1.851578,0.0,3.1126018,0.0,1.851578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_1594,0.0,0.0,0.0,0.0,0.0,0.0,1.6586604,0.0,0.0,0.0,0.0,0.0,3.102852,1.6586604,0.0,0.0,2.621534,0.0,0.0,0.0,0.0,1.6586604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6586604,2.2517695,0.0,0.0,0.0,0.0,0.0,1.6586604,0.0,0.0
cell_1595,1.465091,0.0,0.0,0.0,2.035473,0.0,1.465091,0.0,2.035473,0.0,1.465091,0.0,2.6610806,1.465091,0.0,0.0,2.3964224,1.465091,0.0,0.0,0.0,0.0,0.0,1.465091,0.0,0.0,0.0,0.0,2.035473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.465091,0.0,0.0,2.035473,0.0,0.0
cell_1596,2.152119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.152119,0.0,2.152119,0.0,0.0,2.152119,0.0,2.152119,0.0,3.4471986,0.0,2.152119,0.0,0.0,0.0,2.152119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78539,0.0
cell_1597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5623617,1.5623617,0.0,0.0,2.7775946,2.5104299,0.0,2.1447783,0.0,2.1447783,0.0,0.0,0.0,0.0,0.0,1.5623617,0.0,0.0,0.0,0.0,0.0,0.0,1.5623617,0.0,0.0,0.0,2.1447783,0.0,0.0,0.0,1.5623617,0.0,0.0,0.0,1.5623617,0.0
cell_1598,0.0,1.5123676,1.5123676,0.0,0.0,1.5123676,0.0,0.0,1.5123676,1.5123676,0.0,1.5123676,1.5123676,0.0,0.0,0.0,1.5123676,1.5123676,0.0,2.0887632,0.0,0.0,0.0,2.9278443,1.5123676,0.0,0.0,1.5123676,0.0,1.5123676,0.0,0.0,0.0,0.0,1.5123676,2.0887632,0.0,0.0,0.0,0.0,1.5123676,0.0,1.5123676,0.0
cell_1599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2915124,0.0,2.1877189,0.0,0.0,1.2915124,0.0,0.0,0.0,2.9687717,0.0,1.8368236,1.2915124,0.0,0.0,0.0,0.0,0.0,0.0,1.2915124,0.0,1.2915124,0.0,0.0,0.0,1.2915124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1877189,1.8368236,0.0
cell_1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9487633,1.9487633,0.0,0.0,0.0,2.9475918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9487633,0.0,0.0,0.0,0.0,1.9487633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_1601,0.0,0.0,0.0,0.0,0.0,0.0,1.9841919,0.0,1.4198703,0.0,1.4198703,1.4198703,2.606116,0.0,0.0,0.0,2.606116,2.9866664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4198703,1.4198703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4198703,0.0,0.0,1.9841919,0.0,2.342743,3.133583,0.0
cell_1602,0.0,0.0,0.0,2.0575864,0.0,2.0575864,0.0,0.0,0.0,0.0,0.0,0.0,3.5592058,3.0671766,0.0,0.0,3.3431523,0.0,0.0,2.0575864,0.0,0.0,0.0,2.0575864,2.0575864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0575864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_1603,0.0,0.0,0.0,0.0,0.0,1.426538,1.426538,0.0,1.426538,0.0,0.0,1.426538,1.426538,1.9917729,0.0,1.426538,1.9917729,1.426538,1.426538,1.9917729,0.0,0.0,0.0,1.426538,0.0,0.0,0.0,0.0,1.9917729,0.0,0.0,0.0,0.0,1.426538,0.0,1.426538,1.426538,0.0,0.0,2.3506866,0.0,1.9917729,0.0,0.0
cell_1604,0.0,0.0,0.0,0.0,1.6328127,0.0,1.118129,0.0,1.9709339,0.0,1.118129,1.118129,1.118129,2.9720607,0.0,0.0,1.9709339,1.9709339,0.0,2.5918722,0.0,0.0,0.0,1.118129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118129,0.0,0.0,0.0,0.0,0.0,0.0,2.4244156,1.9709339,0.0
cell_1605,2.333876,0.0,0.0,1.7332344,0.0,1.7332344,0.0,0.0,1.7332344,0.0,0.0,0.0,2.7065012,2.333876,0.0,2.333876,0.0,2.333876,0.0,2.333876,0.0,0.0,0.0,0.0,0.0,1.7332344,1.7332344,0.0,0.0,0.0,1.7332344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6447034,0.0
cell_1606,1.4272516,0.0,0.0,0.0,0.0,1.4272516,1.4272516,1.4272516,0.0,1.4272516,0.0,0.0,3.1428847,3.1428847,1.4272516,0.0,2.9959013,1.4272516,0.0,1.9925839,0.0,0.0,0.0,1.4272516,0.0,0.0,0.0,0.0,1.4272516,0.0,0.0,0.0,0.0,0.0,1.4272516,1.4272516,0.0,0.0,0.0,0.0,1.4272516,0.0,1.4272516,0.0
cell_1607,0.0,0.0,0.0,1.5356925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1149392,4.1987305,0.0,1.5356925,0.0,2.1149392,0.0,1.5356925,0.0,0.0,0.0,0.0,1.5356925,0.0,0.0,0.0,0.0,0.0,0.0,1.5356925,0.0,0.0,0.0,0.0,0.0,1.5356925,3.9516969,0.0
cell_1608,0.0,1.1832544,1.1832544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7101815,0.0,2.0534759,0.0,0.0,0.0,0.0,3.0626824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1832544,1.1832544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1832544,0.0,0.0,1.7101815,0.0
cell_1609,0.0,0.0,0.0,0.0,2.1461618,0.0,2.1461618,0.0,0.0,0.0,2.1461618,0.0,0.0,0.0,0.0,0.0,0.0,2.1461618,0.0,2.7790642,0.0,2.1461618,0.0,0.0,0.0,0.0,0.0,0.0,2.1461618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1461618,0.0,0.0,0.0,0.0,2.1461618,3.4406707,0.0
cell_1610,0.0,0.0,2.1328235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7648916,3.4260406,0.0,3.149139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1328235,0.0,0.0,0.0,0.0,0.0,0.0,2.1328235,0.0,0.0
cell_1611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5220942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5220942,4.7188215,0.0,0.0,1.5220942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5220942,0.0,1.5220942,0.0,0.0,0.0,1.5220942,0.0,1.5220942,1.5220942,0.0
cell_1612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7863909,0.0,1.7863909,0.0,0.0,0.0,3.0383847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7863909,1.7863909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
